Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kenya,KEN,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,280772,..,..,..,..,..,..,761240,..,..,..,..,..,..,655695,..,..,..,631237,..,..
Kenya,KEN,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,232725,..,..,..,..,..,..,691301,..,..,..,..,..,..,616079,..,..,..,659401,..,..
Kenya,KEN,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,1075227,..,..,..,..,..,..,2341682,..,..,..,..,..,..,2162489,..,..,..,2285968,..,..
Kenya,KEN,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,1968200,..,..,..,..,..,..,3669609,..,..,..,..,..,..,3583760,..,..,..,3428491,..,..
Kiribati,KIR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,109.06378,120.87516,112.0205,116.11922,113.9261,112.75301,107.63547,107.06588,112.70926,113.17243,..,..,..,..,114.81853,106.6352,107.52303,104.85785,..,..,..
Kiribati,KIR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.99149,1.04816,1.02523,0.99929,1.03622,1.01446,0.98903,1.02643,1.04723,1.05537,..,..,..,..,1.01567,1.02041,1.02322,1.07131,..,..,..
Kiribati,KIR,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,110,115.3213,109.26352,116.20159,109.94413,111.14589,108.82976,104.30944,107.62644,107.23439,..,..,..,..,113.04708,104.50215,105.08306,97.87843,..,..,..
Kiribati,KIR,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,70.73171,84.00806,88.7453,96.17967,96.88094,95.32248,95.86711,95.44312,91.44311,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.25209,1.17844,1.1588,1.18613,1.1884,1.14675,1.19189,1.17884,1.1055,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,56.49111,71.28761,76.58346,81.08722,81.52239,83.12369,80.43284,80.96368,82.71623,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,0,0,0,0,0,0,0,0,0,0,..,..,0,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,0,0,0,0,0,0,0,0,0,0,..,..,0,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0,0,0,0,0,0,0,0,0,0,..,..,0,..,..,..,..,..,..,..,..
Kiribati,KIR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,99.99761,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,99.99888,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,0.99999,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,99.99979,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,99.99944,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,99.36681,..,..,..,..,..,..,..,..,89.28146,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,0.99963,..,..,..,..,..,..,..,..,0.99923,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,99.40347,..,..,..,..,..,..,..,..,89.3499,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.86598,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.01264,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.70667,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,20.57362,..,..,..,..,..,19.85236,..,..,18.05063,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,40.79617,..,..,..,..,..,36.02838,..,..,35.22,..,..
"Korea, Dem. People's Rep.",PRK,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,0.5043,..,..,..,..,..,0.55102,..,..,0.51251,..,..
"Korea, Dem. People's Rep.",PRK,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,4,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,11,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,231,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,97.61866,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,98.31552,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,0.99291,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,100,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,99.90809,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,1.00092,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,101.35724,99.5327,99.03695,99.79789,100.02683,100.71906,101.37462,102.6116,102.73418,101.97238,101.76901,101.83958,100.42587,98.10834,98.25035,98.70651,97.64139,97.96419,99.51877,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.01375,1.00549,1.00209,0.99775,0.99561,0.9927,0.9932,0.99428,0.99724,0.99941,1.00092,1.0024,1.00183,1.00088,0.99891,0.99847,0.99847,0.99754,0.99823,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,99.98278,98.98928,98.83,100.02302,100.46829,101.4598,102.06858,103.20206,103.01892,102.03287,101.67506,101.59546,100.2428,98.02221,98.35712,98.85733,97.79054,98.20545,99.6955,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,96.28026,96.40774,96.75675,97.67813,98.43671,98.21296,96.31867,95.407,95.0182,95.80352,96.08892,96.49443,97.47408,99.09625,99.61257,99.6558,100.06585,100.00129,98.14108,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.00641,1.01582,1.01883,1.02331,1.02427,1.02231,1.01005,1.00316,0.99946,0.99661,0.99458,0.99212,0.99363,0.99484,0.99512,0.99326,0.99202,0.99357,0.99289,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,95.66661,94.90659,94.96866,95.453,96.10468,96.06949,95.36027,95.10682,95.06971,96.129,96.61228,97.26118,98.09899,99.61025,100.10085,100.33156,100.8708,100.64857,98.84345,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,56.10294,58.92216,61.53387,63.65265,66.83379,70.9446,76.55595,82.08671,85.41397,86.80551,86.81078,85.59628,83.19102,82.11578,81.89217,81.95525,82.19882,82.8425,84.94791,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,96.14835,99.12992,101.61814,103.818,106.73447,110.7839,115.61982,119.62997,120.56458,119.57434,116.74681,113.99267,109.87859,107.41745,106.22614,105.28522,104.61468,104.751,105.81173,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,0.5835,0.59439,0.60554,0.61312,0.62617,0.64039,0.66214,0.68617,0.70845,0.72595,0.74358,0.75089,0.75712,0.76445,0.77092,0.77841,0.78573,0.79085,0.80282,..,..
"Korea, Rep.",KOR,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,3204,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,340508,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,487986,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,91.0425,90.82863,91.50349,91.77865,..,92.68094,..,94.96525,94.30116,..,94.47005,..,94.82577,94.90516,..,..
Kuwait,KWT,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,94.44604,94.52522,94.79458,95.01588,..,95.54531,..,95.83972,96.35419,..,96.39225,..,96.69714,96.66646,..,..
Kuwait,KWT,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,0.96396,0.96089,0.96528,0.96593,..,0.97002,..,0.99088,0.97869,..,0.98006,..,0.98065,0.98178,..,..
Kuwait,KWT,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,99.78759,98.49927,98.50779,98.73937,..,98.71821,..,98.83531,99.04067,..,99.40085,..,99.49922,99.50355,..,..
Kuwait,KWT,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,99.69097,98.52218,98.39884,98.56516,..,99.06282,..,98.73638,99.25229,..,99.15068,..,99.05684,98.77679,..,..
Kuwait,KWT,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,1.00097,0.99977,1.00111,1.00176,..,0.99652,..,1.001,0.99787,..,1.00252,..,1.00445,1.0073,..,..
Kuwait,KWT,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,99.76009,100.53681,104.78483,107.82411,107.3996,106.91744,102.21283,103.28193,100.14256,100.18379,101.207,105.49606,105.58962,105.14894,104.91717,104.27501,102.57234,97.34084,97.21543,94.78166,..
Kuwait,KWT,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,1.0224,1.09064,1.11089,1.12787,1.09379,1.0377,0.99758,0.97498,0.97178,0.97395,0.98026,0.99762,1.01135,1.02245,1.02143,1.03221,1.03976,1.03327,1.10302,1.15235,..
Kuwait,KWT,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,97.57461,92.18168,94.32523,95.59977,98.19039,103.03356,102.46101,105.93248,103.05049,102.86304,103.24542,105.74824,104.40506,102.84051,102.71632,101.02117,98.64986,94.20692,88.13593,82.25101,..
Kuwait,KWT,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,91.84905,91.89399,..,99.58098,105.41877,114.72777,109.10558,105.36782,102.45089,99.6056,98.76524,95.98498,99.29649,97.10505,96.34255,100.95561,..,..,..,..,..
Kuwait,KWT,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.01655,1.00973,..,1.02778,1.05962,1.09477,1.078,1.04514,1.06395,1.03814,1.01796,0.97868,1.05964,1.04277,1.05208,1.06357,..,..,..,..,..
Kuwait,KWT,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,90.35366,91.00855,..,96.88966,99.48729,104.79612,101.21155,100.8173,96.29304,95.94647,97.02285,98.07601,93.70772,93.12248,91.57383,94.92168,..,..,..,..,..
Kuwait,KWT,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,..,30.80952,30.09047,29.16327,28.09773,..,..,..,..,..,..,..,..,..,68.93841,76.50117,81.53469,77.46966,76.13706,76.47448,..
Kuwait,KWT,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,..,13.85762,13.23591,12.30193,12.23786,..,..,..,..,..,..,..,..,..,35.39302,36.90364,36.73145,36.65578,35.82565,37.21078,..
Kuwait,KWT,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,..,1.55022,1.56013,1.57817,1.56445,..,..,..,..,..,..,..,..,..,1.4866,1.51761,1.5495,1.52684,1.52946,1.51342,..
Kuwait,KWT,"Youth illiterate population, 15-24 years, female (number)",UIS.LP.AG15T24.F,..,..,..,..,..,358,2740,2916,2596,..,2807,..,2469,2000,..,1194,..,974,959,..,..
Kuwait,KWT,"Youth illiterate population, 15-24 years, male (number)",UIS.LP.AG15T24.M,..,..,..,..,..,620,3183,3633,3354,..,2208,..,2922,1735,..,1968,..,2217,2880,..,..
Kuwait,KWT,"Adult illiterate population, 15+ years, male (number)",UIS.LP.AG15T99.M,..,..,..,..,..,57594,59616,59856,60736,..,61262,..,64687,60219,..,66182,..,65054,67541,..,..
Kuwait,KWT,"Adult illiterate population, 15+ years, female (number)",UIS.LP.AG15T99.F,..,..,..,..,..,57643,63069,62851,65569,..,67484,..,52322,62510,..,65686,..,62999,62161,..,..
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,98.98121,..,..,..,..,..,..,..,..,99.49972,..,..
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,99.51879,..,..,..,..,..,..,..,..,99.67701,..,..
Kyrgyz Republic,KGZ,"Adult literacy rate, population 15+ years, adjusted gender parity index (GPIA)",UIS.LR.AG15T99.GPIA,..,..,..,..,..,..,..,..,..,0.9946,..,..,..,..,..,..,..,..,0.99822,..,..
Kyrgyz Republic,KGZ,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,99.79959,..,..,..,..,..,..,..,..,99.81,..,..
Kyrgyz Republic,KGZ,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,99.70463,..,..,..,..,..,..,..,..,99.69,..,..
Kyrgyz Republic,KGZ,"Youth literacy rate, population 15-24 years, adjusted gender parity index (GPIA)",UIS.LR.AG15T24.GPIA,..,..,..,..,..,..,..,..,..,1.00095,..,..,..,..,..,..,..,..,1.0012,..,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio, primary, female (%)",SE.PRM.ENRR.FE,95.67629,95.25062,95.18031,96.28234,97.74352,98.04795,99.3662,98.24769,98.70539,98.82603,99.06208,99.22913,102.4368,104.40749,105.30471,105.01668,104.05828,106.60869,107.20635,105.38141,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio, primary, gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,0.98663,0.98022,0.98209,0.98926,0.9933,0.98413,0.98507,0.98899,0.99226,0.99766,0.99217,0.99109,0.98744,0.9886,0.99054,0.99271,0.98987,0.99209,0.99348,0.98777,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio, primary, male (%)",SE.PRM.ENRR.MA,96.97271,97.17248,96.91645,97.32805,98.40299,99.62887,100.87243,99.34105,99.47572,99.05759,99.84388,100.12095,103.74026,105.61118,106.31076,105.78835,105.12344,107.45895,107.90987,106.68608,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio, secondary, female (%)",SE.SEC.ENRR.FE,86.2184,85.97841,85.11997,90.33367,88.66656,86.73479,86.62055,86.31478,..,88.98432,87.43225,87.67681,88.32147,89.40171,91.18423,91.7016,93.76555,93.78848,95.04675,96.28868,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio, secondary, gender parity index (GPI)",SE.ENR.SECO.FM.ZS,1.0348,1.00617,1.00756,1.01156,1.00875,1.00348,1.0031,1.00207,..,1.05003,0.99673,1.00397,0.99889,1.00828,1.0072,1.0137,0.99855,0.99791,0.99983,0.99841,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio, secondary, male (%)",SE.SEC.ENRR.MA,83.31928,85.45146,84.48092,89.30125,87.89789,86.43427,86.35286,86.13611,..,84.74447,87.71923,87.33041,88.41933,88.66778,90.53254,90.462,93.90129,93.98491,95.06257,96.44207,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio for tertiary education, female (%)",SE.TER.ENRR.FE,35.80522,41.7854,46.71076,44.73227,44.48707,47.485,48.87653,48.56711,54.0069,50.88197,47.75469,45.84192,49.06526,53.58782,52.0338,52.98461,50.74468,47.51968,46.73536,47.44449,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio for tertiary education, male (%)",SE.TER.ENRR.MA,35.0105,39.69709,40.64221,37.29151,37.15154,37.76602,38.38382,37.40443,39.53504,37.87484,36.60662,36.8242,38.91665,41.51221,39.90232,40.58371,39.70571,38.29963,36.00659,37.38893,..
Kyrgyz Republic,KGZ,"Gross enrolment ratio for tertiary education, adjusted gender parity index (GPIA)",UIS.GER.5T8.GPIA,1.0222,1.04998,1.12992,1.16634,1.16489,1.20467,1.21468,1.22984,1.26796,1.25563,1.23344,1.19671,1.20684,1.22534,1.23315,1.23405,1.21754,1.19403,1.22956,1.21194,..
